report_date,unique_material_id,material_id_list,channel_material_id_list,original_title_list,original_url_list,corrected_url_list,corrected_title_list,cost,new_buyer_cnt,newer_cost,rn
20251104,7566173785844023332,"[""rDmZUvmt""'，'""rDmZUvms""'，'""rDmZUvmu""]","[""7566173785844023332""]","[""VIP罗士商克2组+2+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""'，'""VIP罗士商克2组+1+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""'，'""VIP罗士商克2组+3+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251027/176155064654710_6601.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251027/1761550646546691_9094.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251027/1761550646546852_7552.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251027/1761550646546852_7552.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251027/1761550646546691_9094.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251027/176155064654710_6601.jpg""]","[""VIP罗士商克2组+2+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""'，'""VIP罗士商克2组+1+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""'，'""VIP罗士商克2组+3+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""]",0.1,0,(NULL),2682
20251103,7566173785844023332,"[""rDmZUvmt""'，'""rDmZUvms""'，'""rDmZUvmu""]","[""7566173785844023332""]","[""VIP罗士商克2组+2+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""'，'""VIP罗士商克2组+1+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""'，'""VIP罗士商克2组+3+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251027/176155064654710_6601.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251027/1761550646546691_9094.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251027/1761550646546852_7552.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251027/1761550646546852_7552.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251027/1761550646546691_9094.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251027/176155064654710_6601.jpg""]","[""VIP罗士商克2组+2+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""'，'""VIP罗士商克2组+1+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""'，'""VIP罗士商克2组+3+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""]",0.32,0,(NULL),2682
20251102,7566173785844023332,"[""rDmZUvmt""'，'""rDmZUvms""'，'""rDmZUvmu""]","[""7566173785844023332""]","[""VIP罗士商克2组+2+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""'，'""VIP罗士商克2组+1+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""'，'""VIP罗士商克2组+3+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251027/176155064654710_6601.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251027/1761550646546691_9094.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251027/1761550646546852_7552.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251027/1761550646546852_7552.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251027/1761550646546691_9094.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251027/176155064654710_6601.jpg""]","[""VIP罗士商克2组+2+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""'，'""VIP罗士商克2组+1+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""'，'""VIP罗士商克2组+3+字节+抖音图文+罗蒙+男装+6919584150134944386+邹文华+1027""]",0.45,0,(NULL),2682
20251105,7567681318479446062,"[""rDO0hYEG""'，'""rDO0hYEY""'，'""rDO0hYEW""]","[""7567681318479446062""]","[""VIP罗牛衬衣衫1组+2+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+3+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+1+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496261.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496837.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496652.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496837.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496652.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496261.jpg""]","[""VIP罗牛衬衣衫1组+1+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+2+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+3+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""]",0.05,0,(NULL),2683
20251106,7567681318479446062,"[""rDO0hYEG""'，'""rDO0hYEY""'，'""rDO0hYEW""]","[""7567681318479446062""]","[""VIP罗牛衬衣衫1组+2+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+3+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+1+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496261.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496837.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496652.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496837.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496652.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496261.jpg""]","[""VIP罗牛衬衣衫1组+1+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+2+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+3+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""]",0.02,0,(NULL),2683
20251102,7567681318479446062,"[""rDO0hYEG""'，'""rDO0hYEY""'，'""rDO0hYEW""]","[""7567681318479446062""]","[""VIP罗牛衬衣衫1组+2+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+3+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+1+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496261.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496837.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496652.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496837.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496652.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496261.jpg""]","[""VIP罗牛衬衣衫1组+1+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+2+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+3+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""]",0.95,0,(NULL),2683
20251104,7567681318479446062,"[""rDO0hYEG""'，'""rDO0hYEY""'，'""rDO0hYEW""]","[""7567681318479446062""]","[""VIP罗牛衬衣衫1组+2+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+3+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+1+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496261.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496837.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496652.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496837.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496652.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496261.jpg""]","[""VIP罗牛衬衣衫1组+1+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+2+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+3+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""]",0.05,0,(NULL),2683
20251103,7567681318479446062,"[""rDO0hYEG""'，'""rDO0hYEY""'，'""rDO0hYEW""]","[""7567681318479446062""]","[""VIP罗牛衬衣衫1组+2+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+3+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+1+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496261.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496837.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496652.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496837.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496652.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251009/1760005631496261.jpg""]","[""VIP罗牛衬衣衫1组+1+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+2+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""'，'""VIP罗牛衬衣衫1组+3+字节+抖音图文+罗蒙+男装+6920982957062702658+黄嘉怡+1009""]",0.01,0,(NULL),2683
20251101,7567663615034277897,[],"[""7567663615034277897""]",[],[],[],[],1.07,0,(NULL),2684
20251101,7565807720672542730,"[""rDUCFguA""]","[""7565807720672542730""]","[""VIP自A安跑步鞋0116373+3+字节+抖音图文+安踏+运动户外+6921318771373316957+AIGC+1013-9f00c1db-6ddb-419b-b421-8e99108864aa""]","[""https://a.vpimg2.com/upload/merchandise/pdcvis/102824/2025/0826/59/db436483-6d7d-4cbf-b693-d6d21f4990f2.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/102824/2025/0826/122/d914bcfe-95aa-472c-91b8-733674d24dc7.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101313194424364.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/102824/2025/0826/136/0269bddc-122c-4086-8eab-43f09691a374.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/102824/2025/0702/183/9b6c011a-517e-465b-b88a-5f9472c28052.jpg""]","[""https://a.vpimg2.com/upload/merchandise/pdcvis/102824/2025/0826/136/0269bddc-122c-4086-8eab-43f09691a374.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/102824/2025/0702/183/9b6c011a-517e-465b-b88a-5f9472c28052.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101313194424364.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/102824/2025/0826/59/db436483-6d7d-4cbf-b693-d6d21f4990f2.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/102824/2025/0826/122/d914bcfe-95aa-472c-91b8-733674d24dc7.jpg""]","[""VIP自A安跑步鞋0116373+3+字节+抖音图文+安踏+运动户外+6921318771373316957+AIGC+1013-9f00c1db-6ddb-419b-b421-8e99108864aa""]",1.07,0,(NULL),2685
20251102,7566157569384906762,"[""rDAKGIPx""]","[""7566157569384906762""]","[""VIP抠同色拇袖t恤1组+3+字节+抖音图文+拇指白小T+男装+6921572707827394382+余巧萍+0928""]","[""https://a.vpimg4.com/upload/merchandise/pdcvis/644504/2024/0910/103/9df2ea32-708f-4b83-bae6-254c49a9ad30.jpg""'，'""https://a.vpimg4.com/upload/merchandise/pdcvis/644504/2024/0929/42/4f708e15-5c18-4764-93a9-d9788d4099f8.jpg""'，'""https://a.vpimg4.com/upload/merchandise/pdcvis/644504/2024/1202/156/5175e856-7dc9-40a3-a1d1-257ac0f59588.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759044698121174.jpg""'，'""https://a.vpimg4.com/upload/merchandise/pdcvis/644504/2024/0929/91/89f35431-3d08-45fb-8d41-87e346ca783e.jpg""]","[""https://a.vpimg4.com/upload/merchandise/pdcvis/644504/2024/0929/91/89f35431-3d08-45fb-8d41-87e346ca783e.jpg""'，'""https://a.vpimg4.com/upload/merchandise/pdcvis/644504/2024/0910/103/9df2ea32-708f-4b83-bae6-254c49a9ad30.jpg""'，'""https://a.vpimg4.com/upload/merchandise/pdcvis/644504/2024/1202/156/5175e856-7dc9-40a3-a1d1-257ac0f59588.jpg""'，'""https://a.vpimg4.com/upload/merchandise/pdcvis/644504/2024/0929/42/4f708e15-5c18-4764-93a9-d9788d4099f8.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759044698121174.jpg""]","[""VIP抠同色拇袖t恤1组+3+字节+抖音图文+拇指白小T+男装+6921572707827394382+余巧萍+0928""]",0.04,0,(NULL),2686
20251101,7566157569384906762,"[""rDAKGIPx""]","[""7566157569384906762""]","[""VIP抠同色拇袖t恤1组+3+字节+抖音图文+拇指白小T+男装+6921572707827394382+余巧萍+0928""]","[""https://a.vpimg4.com/upload/merchandise/pdcvis/644504/2024/0910/103/9df2ea32-708f-4b83-bae6-254c49a9ad30.jpg""'，'""https://a.vpimg4.com/upload/merchandise/pdcvis/644504/2024/0929/42/4f708e15-5c18-4764-93a9-d9788d4099f8.jpg""'，'""https://a.vpimg4.com/upload/merchandise/pdcvis/644504/2024/1202/156/5175e856-7dc9-40a3-a1d1-257ac0f59588.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759044698121174.jpg""'，'""https://a.vpimg4.com/upload/merchandise/pdcvis/644504/2024/0929/91/89f35431-3d08-45fb-8d41-87e346ca783e.jpg""]","[""https://a.vpimg4.com/upload/merchandise/pdcvis/644504/2024/0929/91/89f35431-3d08-45fb-8d41-87e346ca783e.jpg""'，'""https://a.vpimg4.com/upload/merchandise/pdcvis/644504/2024/0910/103/9df2ea32-708f-4b83-bae6-254c49a9ad30.jpg""'，'""https://a.vpimg4.com/upload/merchandise/pdcvis/644504/2024/1202/156/5175e856-7dc9-40a3-a1d1-257ac0f59588.jpg""'，'""https://a.vpimg4.com/upload/merchandise/pdcvis/644504/2024/0929/42/4f708e15-5c18-4764-93a9-d9788d4099f8.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759044698121174.jpg""]","[""VIP抠同色拇袖t恤1组+3+字节+抖音图文+拇指白小T+男装+6921572707827394382+余巧萍+0928""]",1.03,0,(NULL),2686
20251106,7568729348074045478,[],"[""7568729348074045478""]",[],[],[],[],0.02,0,(NULL),2687
20251107,7568729348074045478,[],"[""7568729348074045478""]",[],[],[],[],0.0,0,(NULL),2687
20251104,7568729348074045478,[],"[""7568729348074045478""]",[],[],[],[],1.05,0,(NULL),2687
20251103,7567276700616179766,"[""rDcG47eh""'，'""rDcG47ej""'，'""rDcG47ei""]","[""7567276700616179766""]","[""VIP自A罗男式针0268501+3+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197206""'，'""VIP自A罗男式针0268501+1+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197210""'，'""VIP自A罗男式针0268501+2+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197214""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914533837837.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914532933327.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914534728058.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914533837837.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914532933327.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914534728058.jpg""]","[""VIP自A罗男式针0268501+1+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197210""'，'""VIP自A罗男式针0268501+3+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197206""'，'""VIP自A罗男式针0268501+2+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197214""]",0.41,0,(NULL),2688
20251102,7567276700616179766,"[""rDcG47eh""'，'""rDcG47ej""'，'""rDcG47ei""]","[""7567276700616179766""]","[""VIP自A罗男式针0268501+3+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197206""'，'""VIP自A罗男式针0268501+1+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197210""'，'""VIP自A罗男式针0268501+2+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197214""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914533837837.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914532933327.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914534728058.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914533837837.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914532933327.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914534728058.jpg""]","[""VIP自A罗男式针0268501+1+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197210""'，'""VIP自A罗男式针0268501+3+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197206""'，'""VIP自A罗男式针0268501+2+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197214""]",0.54,0,(NULL),2688
20251101,7567276700616179766,"[""rDcG47eh""'，'""rDcG47ej""'，'""rDcG47ei""]","[""7567276700616179766""]","[""VIP自A罗男式针0268501+3+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197206""'，'""VIP自A罗男式针0268501+1+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197210""'，'""VIP自A罗男式针0268501+2+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197214""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914533837837.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914532933327.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914534728058.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914533837837.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914532933327.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101914534728058.jpg""]","[""VIP自A罗男式针0268501+1+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197210""'，'""VIP自A罗男式针0268501+3+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197206""'，'""VIP自A罗男式针0268501+2+字节+抖音图文+罗蒙+男装+6921097000227037570+AIGC+1019-197214""]",0.12,0,(NULL),2688
20251101,7566490545956077594,[],"[""7566490545956077594""]",[],[],[],[],1.06,0,(NULL),2689
20251104,7568399163051802662,"[""rDAN6UTE""'，'""rDAN6UTD""'，'""rDAN6UTB""]","[""7568399163051802662""]","[""VIP罗春秋休闲克1组+2+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+3+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+1+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787700.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787369.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583788746.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787700.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787369.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583788746.jpg""]","[""VIP罗春秋休闲克1组+1+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+2+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+3+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""]",0.02,0,(NULL),2690
20251105,7568399163051802662,"[""rDAN6UTE""'，'""rDAN6UTD""'，'""rDAN6UTB""]","[""7568399163051802662""]","[""VIP罗春秋休闲克1组+2+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+3+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+1+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787700.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787369.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583788746.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787700.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787369.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583788746.jpg""]","[""VIP罗春秋休闲克1组+1+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+2+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+3+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""]",0.29,0,(NULL),2690
20251106,7568399163051802662,"[""rDAN6UTE""'，'""rDAN6UTD""'，'""rDAN6UTB""]","[""7568399163051802662""]","[""VIP罗春秋休闲克1组+2+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+3+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+1+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787700.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787369.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583788746.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787700.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787369.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583788746.jpg""]","[""VIP罗春秋休闲克1组+1+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+2+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+3+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""]",0.25,0,(NULL),2690
20251107,7568399163051802662,"[""rDAN6UTE""'，'""rDAN6UTD""'，'""rDAN6UTB""]","[""7568399163051802662""]","[""VIP罗春秋休闲克1组+2+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+3+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+1+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787700.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787369.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583788746.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787700.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787369.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583788746.jpg""]","[""VIP罗春秋休闲克1组+1+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+2+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+3+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""]",0.24,0,(NULL),2690
20251103,7568399163051802662,"[""rDAN6UTE""'，'""rDAN6UTD""'，'""rDAN6UTB""]","[""7568399163051802662""]","[""VIP罗春秋休闲克1组+2+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+3+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+1+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787700.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787369.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583788746.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787700.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583787369.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20250928/1759048583788746.jpg""]","[""VIP罗春秋休闲克1组+1+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+2+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""'，'""VIP罗春秋休闲克1组+3+字节+抖音图文+罗蒙+男装+6919737585698226754+黄雅婷+0928""]",0.26,0,(NULL),2690
