report_date,unique_material_id,material_id_list,channel_material_id_list,original_title_list,original_url_list,corrected_url_list,corrected_title_list,cost,new_buyer_cnt,newer_cost
20251101,7565807855430484022,"[""rDVAyO0b""'，'""rDVAyO0d""'，'""rDVAyO0c""]","[""7565807855430484022""]","[""VIP自AAI爆安跑0117326+3+字节+抖音图文+安踏+运动户外+6921318771373316957+AIGC+1014-188637""'，'""VIP自AAI爆安跑0117326+2+字节+抖音图文+安踏+运动户外+6921318771373316957+AIGC+1014-188639""'，'""VIP自AAI爆安跑0117326+1+字节+抖音图文+安踏+运动户外+6921318771373316957+AIGC+1014-188638""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101316594374774.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101316593999538.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101316595490500.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101316595490500.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101316593999538.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101316594374774.jpg""]","[""VIP自AAI爆安跑0117326+2+字节+抖音图文+安踏+运动户外+6921318771373316957+AIGC+1014-188639""'，'""VIP自AAI爆安跑0117326+3+字节+抖音图文+安踏+运动户外+6921318771373316957+AIGC+1014-188637""'，'""VIP自AAI爆安跑0117326+1+字节+抖音图文+安踏+运动户外+6921318771373316957+AIGC+1014-188638""]",2.33,0,(NULL)
20251101,7565807882635378707,"[""rDVETPPG""'，'""rDVETPPF""'，'""rDVETPPH""]","[""7565807882635378707""]","[""VIP自AAI爆安跑0117435+3+字节+抖音图文+安踏+运动户外+6921318771373316957+AIGC+1014-188718""'，'""VIP自AAI爆安跑0117435+1+字节+抖音图文+安踏+运动户外+6921318771373316957+AIGC+1014-188719""'，'""VIP自AAI爆安跑0117435+2+字节+抖音图文+安踏+运动户外+6921318771373316957+AIGC+1014-188720""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101317284420084.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101317284141259.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101317283827954.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101317283827954.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101317284420084.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101317284141259.jpg""]","[""VIP自AAI爆安跑0117435+3+字节+抖音图文+安踏+运动户外+6921318771373316957+AIGC+1014-188718""'，'""VIP自AAI爆安跑0117435+2+字节+抖音图文+安踏+运动户外+6921318771373316957+AIGC+1014-188720""'，'""VIP自AAI爆安跑0117435+1+字节+抖音图文+安踏+运动户外+6921318771373316957+AIGC+1014-188719""]",1.3,0,(NULL)
20251101,7565821291388747785,"[""rDOsf4po""'，'""rDOsf4pp""'，'""rDOsf4pq""]","[""7565821291388747785""]","[""VIP自A安儿童外0993845+1+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182512""'，'""VIP自A安儿童外0993845+3+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182511""'，'""VIP自A安儿童外0993845+2+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182513""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100911573191683.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100911572772769.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100911572391469.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100911573191683.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100911572391469.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100911572772769.jpg""]","[""VIP自A安儿童外0993845+2+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182513""'，'""VIP自A安儿童外0993845+3+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182511""'，'""VIP自A安儿童外0993845+1+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182512""]",7.21,0,(NULL)
20251101,7565821294565015615,"[""rDOsf4po""]","[""7565821294565015615""]","[""VIP自A安儿童外0993845+3+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182511""]","[""https://a.vpimg2.com/upload/merchandise/pdcvis/603409/2025/0902/83/2a5a3bcf-cc30-4c83-8d27-9e69243bbca3.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/603409/2025/0902/139/3e967285-c651-408f-b0d9-09655fd071d2.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100911572391469.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/603409/2025/0902/27/c245d5be-c169-4e3a-80d5-3c2c3ddff9e9.jpg""]","[""https://a.vpimg2.com/upload/merchandise/pdcvis/603409/2025/0902/83/2a5a3bcf-cc30-4c83-8d27-9e69243bbca3.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/603409/2025/0902/27/c245d5be-c169-4e3a-80d5-3c2c3ddff9e9.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/603409/2025/0902/139/3e967285-c651-408f-b0d9-09655fd071d2.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100911572391469.jpg""]","[""VIP自A安儿童外0993845+3+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182511""]",8.0,0,(NULL)
20251101,7565821336696864822,"[""rDOsfymy""'，'""rDOsfymw""'，'""rDOsfymx""]","[""7565821336696864822""]","[""VIP自A安儿童外0993850+3+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182436""'，'""VIP自A安儿童外0993850+2+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182438""'，'""VIP自A安儿童外0993850+1+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182437""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510091158006971.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100911575158957.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100911580943468.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510091158006971.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100911580943468.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100911575158957.jpg""]","[""VIP自A安儿童外0993850+1+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182437""'，'""VIP自A安儿童外0993850+2+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182438""'，'""VIP自A安儿童外0993850+3+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182436""]",13.86,0,(NULL)
20251101,7565821353858613311,"[""rDOsfopT""'，'""rDOsfopU""'，'""rDOsfopV""]","[""7565821353858613311""]","[""VIP自A安儿童外0993892+2+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182363""'，'""VIP自A安儿童外0993892+3+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182361""'，'""VIP自A安儿童外0993892+1+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182362""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100912064157446.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100912064942285.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100912064558461.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100912064942285.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100912064558461.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025100912064157446.jpg""]","[""VIP自A安儿童外0993892+2+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182363""'，'""VIP自A安儿童外0993892+1+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182362""'，'""VIP自A安儿童外0993892+3+字节+抖音图文+安踏+母婴鞋服+6921591701754763215+AIGC+1009-182361""]",1.96,0,(NULL)
20251101,7565830185234087962,"[""rDTzcfaW""'，'""rDTzcfaU""'，'""rDTzcfaV""]","[""7565830185234087962""]","[""VIP自A雪男式羽0115314+3+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186458""'，'""VIP自A雪男式羽0115314+2+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186460""'，'""VIP自A雪男式羽0115314+1+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186459""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510121352259109.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/20251012135221966.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213521827590.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/202510121352259109.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213521827590.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/20251012135221966.jpg""]","[""VIP自A雪男式羽0115314+2+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186460""'，'""VIP自A雪男式羽0115314+3+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186458""'，'""VIP自A雪男式羽0115314+1+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186459""]",51.51,0,(NULL)
20251101,7565830212916281370,"[""rDTzcMaR""'，'""rDTzcMaP""'，'""rDTzcMaQ""]","[""7565830212916281370""]","[""VIP自A雪男式羽0115320+1+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186447""'，'""VIP自A雪男式羽0115320+2+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186448""'，'""VIP自A雪男式羽0115320+3+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186446""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213541581782.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213541846871.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213541199416.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213541846871.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213541199416.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213541581782.jpg""]","[""VIP自A雪男式羽0115320+2+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186448""'，'""VIP自A雪男式羽0115320+3+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186446""'，'""VIP自A雪男式羽0115320+1+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186447""]",48.29,0,(NULL)
20251101,7565830217370763318,"[""rDTzcfaU""]","[""7565830217370763318""]","[""VIP自A雪男式羽0115314+3+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186458""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/645251/2025/0522/88/49635521-5095-4ccf-acda-dbc10336ee9f.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/645251/2025/0522/164/cd149a93-7854-43d3-9e4b-c1c3bdbc72fb.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213521827590.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/645251/2025/0522/78/6a5b9b7a-aad1-4eaf-b89a-a447b28bab74.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/645251/2025/0522/57/55faf641-961b-405e-b166-09d9bd6859dd.jpg""]","[""https://a.vpimg3.com/upload/merchandise/pdcvis/645251/2025/0522/78/6a5b9b7a-aad1-4eaf-b89a-a447b28bab74.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/645251/2025/0522/164/cd149a93-7854-43d3-9e4b-c1c3bdbc72fb.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/645251/2025/0522/57/55faf641-961b-405e-b166-09d9bd6859dd.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213521827590.jpg""'，'""https://a.vpimg3.com/upload/merchandise/pdcvis/645251/2025/0522/88/49635521-5095-4ccf-acda-dbc10336ee9f.jpg""]","[""VIP自A雪男式羽0115314+3+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186458""]",11.9,0,(NULL)
20251101,7565830235788460095,"[""rDTzcIaI""'，'""rDTzcIaG""'，'""rDTzcIaH""]","[""7565830235788460095""]","[""VIP自A雪男式羽0115269+1+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186477""'，'""VIP自A雪男式羽0115269+3+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186476""'，'""VIP自A雪男式羽0115269+2+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186478""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213381145442.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213380158274.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213382123054.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213382123054.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213381145442.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213380158274.jpg""]","[""VIP自A雪男式羽0115269+2+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186478""'，'""VIP自A雪男式羽0115269+1+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186477""'，'""VIP自A雪男式羽0115269+3+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186476""]",0.86,0,(NULL)
20251101,7565830236098019334,"[""rDXtDqQ3""'，'""rDXtDqQ1""'，'""rDXtDqQ2""]","[""7565830236098019334""]","[""VIP自AAI爆雪男0175423+2+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1016-191311""'，'""VIP自AAI爆雪男0175423+3+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1016-191309""'，'""VIP自AAI爆雪男0175423+1+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1016-191310""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101513283283327.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101513283531399.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101513282934205.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101513283531399.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101513283283327.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101513282934205.jpg""]","[""VIP自AAI爆雪男0175423+2+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1016-191311""'，'""VIP自AAI爆雪男0175423+1+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1016-191310""'，'""VIP自AAI爆雪男0175423+3+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1016-191309""]",0.01,0,(NULL)
20251101,7565830240187547684,"[""rDTzcPan""'，'""rDTzcTao""'，'""rDTzcTap""]","[""7565830240187547684""]","[""VIP自A雪男式羽0115240+2+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186451""'，'""VIP自A雪男式羽0115240+1+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186450""'，'""VIP自A雪男式羽0115240+3+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186449""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213312451230.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213312025550.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213311767805.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213312025550.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213311767805.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101213312451230.jpg""]","[""VIP自A雪男式羽0115240+1+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186450""'，'""VIP自A雪男式羽0115240+3+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186449""'，'""VIP自A雪男式羽0115240+2+字节+抖音图文+雪中飞+男装+6920411796000342856+AIGC+1013-186451""]",15.44,0,(NULL)
20251101,7565836261614190619,"[""rDQGIsPW""'，'""rDQGIsPV""'，'""rDQGIsPU""]","[""7565836261614190619""]","[""VIP自A安跑步鞋0056368+3+字节+抖音图文+安踏+运动户外+6921178448698351261+AIGC+1010-184279""'，'""VIP自A安跑步鞋0056368+1+字节+抖音图文+安踏+运动户外+6921178448698351261+AIGC+1010-184280""'，'""VIP自A安跑步鞋0056368+2+字节+抖音图文+安踏+运动户外+6921178448698351261+AIGC+1010-184281""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/20251010135015463.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101013501136168.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101013501936526.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/20251010135015463.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101013501936526.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101013501136168.jpg""]","[""VIP自A安跑步鞋0056368+1+字节+抖音图文+安踏+运动户外+6921178448698351261+AIGC+1010-184280""'，'""VIP自A安跑步鞋0056368+2+字节+抖音图文+安踏+运动户外+6921178448698351261+AIGC+1010-184281""'，'""VIP自A安跑步鞋0056368+3+字节+抖音图文+安踏+运动户外+6921178448698351261+AIGC+1010-184279""]",2.97,0,(NULL)
20251101,7565836287708921875,"[""rDQGI1fq""'，'""rDQGI1fp""'，'""rDQGI1fr""]","[""7565836287708921875""]","[""VIP自A安跑步鞋0056382+3+字节+抖音图文+安踏+运动户外+6921178448698351261+AIGC+1010-184270""'，'""VIP自A安跑步鞋0056382+1+字节+抖音图文+安踏+运动户外+6921178448698351261+AIGC+1010-184271""'，'""VIP自A安跑步鞋0056382+2+字节+抖音图文+安踏+运动户外+6921178448698351261+AIGC+1010-184272""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101013542152177.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101013541892726.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101013542380422.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101013542152177.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101013541892726.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101013542380422.jpg""]","[""VIP自A安跑步鞋0056382+1+字节+抖音图文+安踏+运动户外+6921178448698351261+AIGC+1010-184271""'，'""VIP自A安跑步鞋0056382+3+字节+抖音图文+安踏+运动户外+6921178448698351261+AIGC+1010-184270""'，'""VIP自A安跑步鞋0056382+2+字节+抖音图文+安踏+运动户外+6921178448698351261+AIGC+1010-184272""]",9.09,0,(NULL)
20251101,7565836300252004379,"[""rDQGI1fp""'，'""rDih616Y""'，'""rDih616V""'，'""rDih616X""'，'""rDih616W""]","[""7565836300252004379""]","[""安踏+跑步鞋+6921178448698351261+FJR(5)""'，'""安踏+跑步鞋+6921178448698351261+FJR(3)""'，'""VIP自A安跑步鞋0056382+3+字节+抖音图文+安踏+运动户外+6921178448698351261+AIGC+1010-184270""'，'""安踏+跑步鞋+6921178448698351261+FJR(6)""'，'""安踏+跑步鞋+6921178448698351261+FJR(1)""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251024/176129730759971.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251024/176129730761533.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251024/1761297307616903.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251024/1761297307617726.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101013541892726.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251024/1761297307616903.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101013541892726.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251024/1761297307617726.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251024/176129730759971.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251024/176129730761533.jpg""]","[""安踏+跑步鞋+6921178448698351261+FJR(5)""'，'""VIP自A安跑步鞋0056382+3+字节+抖音图文+安踏+运动户外+6921178448698351261+AIGC+1010-184270""'，'""安踏+跑步鞋+6921178448698351261+FJR(6)""'，'""安踏+跑步鞋+6921178448698351261+FJR(1)""'，'""安踏+跑步鞋+6921178448698351261+FJR(3)""]",1.68,0,(NULL)
20251101,7565836305571282980,"[""rDQGI1fp""'，'""rDih616Z""'，'""rDih616T""'，'""rDih616U""'，'""rDih616S""]","[""7565836305571282980""]","[""安踏+跑步鞋+6921178448698351261+FJR(8)""'，'""安踏+跑步鞋+6921178448698351261+FJR(2)""'，'""VIP自A安跑步鞋0056382+3+字节+抖音图文+安踏+运动户外+6921178448698351261+AIGC+1010-184270""'，'""安踏+跑步鞋+6921178448698351261+FJR(7)""'，'""安踏+跑步鞋+6921178448698351261+FJR(4)""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251024/1761297307619166.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251024/1761297307617389.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251024/1761297307616677.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101013541892726.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251024/1761297307618530.jpg""]","[""https://a.vpimg3.com/upload/otd2/creatives/20251024/1761297307619166.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251024/1761297307618530.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251024/1761297307617389.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025101013541892726.jpg""'，'""https://a.vpimg3.com/upload/otd2/creatives/20251024/1761297307616677.jpg""]","[""安踏+跑步鞋+6921178448698351261+FJR(2)""'，'""安踏+跑步鞋+6921178448698351261+FJR(8)""'，'""安踏+跑步鞋+6921178448698351261+FJR(7)""'，'""VIP自A安跑步鞋0056382+3+字节+抖音图文+安踏+运动户外+6921178448698351261+AIGC+1010-184270""'，'""安踏+跑步鞋+6921178448698351261+FJR(4)""]",21.44,0,(NULL)
20251101,7565839594991616046,"[""rDkvZV4O""]","[""7565839594991616046""]","[""VIP自A斯运动裤0409486+1+腾讯app+横图+斯凯奇+运动户外+6919914440811595992+AIGC+1026-ee53fb46-902d-44f2-960f-5cc056f33a97""]","[""https://a.vpimg2.com/upload/merchandise/pdcvis/632130/2025/0125/55/8adbf80e-d0e7-45f3-b100-8e1a415c3b95.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/632130/2025/0225/145/dd0613f9-9932-4a64-8e34-e1d7f3ee1e81.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/632130/2025/0225/193/6657240f-9a08-41f1-8867-6fc6a8634cd3.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102609295164152.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/632130/2025/0118/14/5a3bea0c-9b27-4986-b510-a991c744deb8.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/645241/2024/0629/131/bbd47122-142f-4c31-ae96-5e49f99cdea8.jpg""]","[""https://a.vpimg2.com/upload/merchandise/pdcvis/632130/2025/0225/145/dd0613f9-9932-4a64-8e34-e1d7f3ee1e81.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/645241/2024/0629/131/bbd47122-142f-4c31-ae96-5e49f99cdea8.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/632130/2025/0118/14/5a3bea0c-9b27-4986-b510-a991c744deb8.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102609295164152.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/632130/2025/0125/55/8adbf80e-d0e7-45f3-b100-8e1a415c3b95.jpg""'，'""https://a.vpimg2.com/upload/merchandise/pdcvis/632130/2025/0225/193/6657240f-9a08-41f1-8867-6fc6a8634cd3.jpg""]","[""VIP自A斯运动裤0409486+1+腾讯app+横图+斯凯奇+运动户外+6919914440811595992+AIGC+1026-ee53fb46-902d-44f2-960f-5cc056f33a97""]",198.72,1,198.72
20251101,7565847384603377714,"[""rDdeMI0K""'，'""rDdeMI0M""'，'""rDdeMI0L""]","[""7565847384603377714""]","[""VIP自AAI爆乐运0269943+1+字节+抖音图文+乐途+运动户外+6920755140347935558+AIGC+1020-198712""'，'""VIP自AAI爆乐运0269943+3+字节+抖音图文+乐途+运动户外+6920755140347935558+AIGC+1020-198711""'，'""VIP自AAI爆乐运0269943+2+字节+抖音图文+乐途+运动户外+6920755140347935558+AIGC+1020-198713""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102013272626964.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102013274158404.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102013273687328.jpg""]","[""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102013274158404.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102013273687328.jpg""'，'""http://vos.vipstatic.com/mre-admin.vip.vip.com/psdAsset/image/2025102013272626964.jpg""]","[""VIP自AAI爆乐运0269943+2+字节+抖音图文+乐途+运动户外+6920755140347935558+AIGC+1020-198713""'，'""VIP自AAI爆乐运0269943+1+字节+抖音图文+乐途+运动户外+6920755140347935558+AIGC+1020-198712""'，'""VIP自AAI爆乐运0269943+3+字节+抖音图文+乐途+运动户外+6920755140347935558+AIGC+1020-198711""]",1.17,0,(NULL)
